 1,,,,,,,,,DQ344027_NA_CHN_NA_NA_Guangzhou_NA_serotype_4,LC694986_human_JPN_2022_NA_HAstV1-211185-Tokyo-202
 1,,,,,,,,,,MT832897_human_BRA_2015_MAstV-1-Hu-BRA-TO-161-2015
 1,,,,,,,,,,MT832896_human_BRA_2015_MAstV-1-Hu-BRA-TO-208-2015
 1,,,,,,,,,,MT832895_human_BRA_2015_MAstV-1-Hu-BRA-TO-171-2015
 1,,,,,,,,,,MT832894_human_BRA_2011_MAstV-1-Hu-BRA-TO-162-2011
 1,,,,,,,,,,MT832893_human_BRA_2015_MAstV-1-Hu-BRA-TO-160-2015
 1,,,,,,,,,,MT832892_human_BRA_2015_MAstV-1-Hu-BRA-TO-98-2015_
 1,,,,,,,,,,MN433704_human_USA_2013_Hu-US-2013-CA-RGDS-1071_NA
 1,,,,,,,,,,MN433703_human_USA_2013_Hu-US-2013-CA-RGDS-1070_NA
 1,,,,,,,,,,HQ398856_human_HUN_2010_Hu-Nyergesujfalu-HUN4520-2
 1,,,,,,,,,,NC_030922_NA_IND_2004_NA_V1347_NA_serotype_1
 1,,,,,,,,,,MK059949_human_USA_NA_Oxford_NA_cell-culture_serot
 1,,,,,,,,,,L23513_NA_NA_NA_NA_Oxford_NA_serotype_1
 1,,,,,,,,,,Z25771_NA_NA_NA_NA_NA_NA_serotype_1

 2 ,2, 7184, 2636, 6704, 2420, 6635, 2435,MW485042_human_KEN_2019_KLF-HAstV2-005-2019_NA_NA_,GQ901902_human_RUS_2009_NA_Rus-Nsc09-B4_NA_serotyp,KF039911_NA_RUS_2006_NA_Rus-Nsc06-1029_NA_serotype, 3.29421444821661E-139, 2.09756383601256E-131, 8.32052490750408E-117, 1.17893149186974E-44, 3.16253567422721E-48, 4.37104416202094E-49,NS,NS, 2.73647771109609E-11,
 2,,,,,,,,,GQ495608_human_CHN_2007_NA_192-BJ07-CHN_stool_sero,KC285152_human_RUS_2011_NA_HAstV-2-RUS-Novosibirsk
 2,,,,,,,,,MK059954_human_USA_NA_Oxford_NA_cell-culture_serot,
 2,,,,,,,,,HM237363_NA_NA_NA_NA_Katano_NA_serotype_6,

 3 ,3, 4946, 7182, 4520, 6693, 4538, 6633,^MK059950_human_USA_NA_Oxford_NA_cell-culture_serot,KF039911_NA_RUS_2006_NA_Rus-Nsc06-1029_NA_serotype,AY720891_NA_NA_NA_Dresden_NA_NA_serotype_4, 6.48603698593431E-115, 2.67671331221959E-115, 1.7527546781033E-101, 1.80051493957178E-50, 1.95087611159816E-53, 1.21030447133509E-70,NS,NS, 1.82431847406406E-11,
 3,,,,,,,,,KC285152_human_RUS_2011_NA_HAstV-2-RUS-Novosibirsk,OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_
 3,,,,,,,,,,ON571598_human_CHN_2021_NA_2021-Fuzhou-37_feces_se
 3,,,,,,,,,,OP432301_human_CHN_2022_NA_HAstV-4-QD-L-22019_NA_s
 3,,,,,,,,,,OP432300_human_CHN_2022_NA_HAstV-4-QD-S-22022_NA_s
 3,,,,,,,,,,OP432299_human_CHN_2021_NA_HAstV-4-RC-21045_NA_ser
 3,,,,,,,,,,OP432298_human_CHN_2022_NA_HAstV-4-QD-S-22015_NA_s
 3,,,,,,,,,,OP432297_human_CHN_2022_NA_HAstV-4-QD-L-22001_NA_s
 3,,,,,,,,,,OP432295_human_CHN_2022_NA_HAstV-4-QD-F-22056_NA_s
 3,,,,,,,,,,OP432294_human_CHN_2022_NA_HAstV-4-QD-L-22040_NA_s
 3,,,,,,,,,,OP432293_human_CHN_2021_NA_HAstV-4-RC-21027_NA_ser
 3,,,,,,,,,,MT906855_human_BRA_2014_Hu-BRA-TO-26-2014_BRA-TO-2
 3,,,,,,,,,,MT906854_human_BRA_2015_Hu-BRA-TO-71-2015_BRA-TO-7
 3,,,,,,,,,,MT906853_human_BRA_2014_Hu-BRA-TO-207-2014_BRA-TO-
 3,,,,,,,,,,KF039913_NA_RUS_2010_NA_Rus-Nsc10-N358_NA_serotype
 3,,,,,,,,,,KF039912_NA_RUS_2005_NA_Rus-Nsc05-623_NA_serotype_
 3,,,,,,,,,,MK059952_human_USA_NA_Oxford_NA_cell-culture_serot
 3,,,,,,,,,,DQ344027_NA_CHN_NA_NA_Guangzhou_NA_serotype_4
 3,,,,,,,,,,DQ070852_NA_BRA_NA_NA_Goiania-GO-12-95-Brazil_NA_s

 4 ,5, 107, 2788, 14, 2479, 104, 2587,^MT267483_human_ZAF_2015_SA6118_NA_Fecal-Specimen_s,Unknown (AY720891_NA_NA_NA_Dresden_NA_NA_serotype_4),MK059951_human_USA_NA_Oxford_NA_cell-culture_serot, 2.59964076154469E-108, 4.82603390685118E-93, 1.58064474978661E-102, 2.4549459332333E-38, 3.62828259574087E-43, 8.18535720285859E-42,NS,NS, 2.73647771109609E-11,
 4,,,,,,,,,Unknown(KF211475_human_CHN_2010_NA_JZ_NA_serotype_1),JF491430_human_RUS_2004_NA_Rus-Nsc04-H355_NA_serot
 4,,,,,,,,,Unknown(MK059953_human_USA_NA_Oxford_NA_cell-culture_serot),GU732187_human_RUS_2008_NA_Rus-Nsc08-3364_NA_serot
 4,,,,,,,,,Unknown(MK059952_human_USA_NA_Oxford_NA_cell-culture_serot),GU223905_human_RUS_2003_NA_Rus-Nsc03-H191_NA_serot

 5 ,7, 7180, 4483, 6712, 4263, 6631, 4263,^KF039910_NA_RUS_2005_NA_Rus-Nsc05-430_NA_serotype_,KP862744_human_KOR_2014_NA_kor85_human-stool_serot,KF039911_NA_RUS_2006_NA_Rus-Nsc06-1029_NA_serotype, 1.69978519247321E-82, 8.66927121242054E-90, 4.39155183443146E-82, 3.35733759044142E-49, 9.23887395752096E-06, 6.25319005355007E-65,NS,NS, 1.82431847406406E-11,
 5,,,,,,,,,OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_,KC285152_human_RUS_2011_NA_HAstV-2-RUS-Novosibirsk
 5,,,,,,,,,ON571598_human_CHN_2021_NA_2021-Fuzhou-37_feces_se,
 5,,,,,,,,,OP432301_human_CHN_2022_NA_HAstV-4-QD-L-22019_NA_s,
 5,,,,,,,,,OP432300_human_CHN_2022_NA_HAstV-4-QD-S-22022_NA_s,
 5,,,,,,,,,OP432299_human_CHN_2021_NA_HAstV-4-RC-21045_NA_ser,
 5,,,,,,,,,OP432298_human_CHN_2022_NA_HAstV-4-QD-S-22015_NA_s,
 5,,,,,,,,,OP432297_human_CHN_2022_NA_HAstV-4-QD-L-22001_NA_s,
 5,,,,,,,,,OP432295_human_CHN_2022_NA_HAstV-4-QD-F-22056_NA_s,
 5,,,,,,,,,OP432294_human_CHN_2022_NA_HAstV-4-QD-L-22040_NA_s,
 5,,,,,,,,,OP432293_human_CHN_2021_NA_HAstV-4-RC-21027_NA_ser,
 5,,,,,,,,,MT906855_human_BRA_2014_Hu-BRA-TO-26-2014_BRA-TO-2,
 5,,,,,,,,,KF039912_NA_RUS_2005_NA_Rus-Nsc05-623_NA_serotype_,
 5,,,,,,,,,MK059956_human_USA_NA_Oxford_NA_cell-culture_serot,
 5,,,,,,,,,MK059952_human_USA_NA_Oxford_NA_cell-culture_serot,
 5,,,,,,,,,AF260508_NA_NA_NA_Yuc-8_NA_NA_serotype_8,

 6 ,8, 7180, 2859, 6688, 2679, 6631, 2658,^MN433706_human_USA_2014_Hu-US-2014-CA-RGDS-1073_NA,LC694996_human_JPN_2018_NA_HAstV1-181290-Tokyo-201,HM237363_NA_NA_NA_NA_Katano_NA_serotype_6, 2.91784724454491E-64, 2.69854554649971E-89, 3.87466788744066E-86, 3.12806928609738E-37, 5.04466066411394E-27, 1.7725603030781E-52,NS,NS, 9.12159237032029E-12,
 6,,,,,,,,OR222910_human_CHN_2021_NA_SY2106_stool_serotype_5,ON571594_human_CHN_2019_NA_2019-Fuzhou-26_feces_se,GQ901902_human_RUS_2009_NA_Rus-Nsc09-B4_NA_serotyp
 6,,,,,,,,ON571595_human_CHN_2019_NA_2019-Fuzhou-289_feces_s,LC694997_human_JPN_2018_NA_HAstV1-181289-Tokyo-201,GQ495608_human_CHN_2007_NA_192-BJ07-CHN_stool_sero
 6,,,,,,,,MT906859_human_BRA_2014_Hu-BRA-TO-32-2014_BRA-TO-3,MT906855_human_BRA_2014_Hu-BRA-TO-26-2014_BRA-TO-2,MK059954_human_USA_NA_Oxford_NA_cell-culture_serot
 6,,,,,,,,MT906858_human_BRA_2014_Hu-BRA-TO-57-2014_BRA-TO-5,MT906854_human_BRA_2015_Hu-BRA-TO-71-2015_BRA-TO-7,
 6,,,,,,,,MT906857_human_BRA_2014_Hu-BRA-TO-40-2014_BRA-TO-4,MW485040_human_KEN_2019_KLF-HAstV1-008-2019_NA_NA_,
 6,,,,,,,,MT906856_human_BRA_2015_Hu-BRA-TO-65-2015_BRA-TO-6,KC342249_human_CHN_2012_NA_km1_stool-sample_seroty,
 6,,,,,,,,MT267476_human_ZAF_2015_SA10098_NA_Fecal-Specimen_[P],NC_030922_NA_IND_2004_NA_V1347_NA_serotype_1,
 6,,,,,,,,MF684776_human_CHN_2013_NA_2013-Fuzhou-85_stool_se,,
 6,,,,,,,,JQ403108_human_CHN_2010_NA_DL030_stool_serotype_5,,
 6,,,,,,,,MK059953_human_USA_NA_Oxford_NA_cell-culture_serot,,
 6,,,,,,,,DQ028633_NA_BRA_NA_NA_Goiania-GO-12-94-Brazil_stoo,,

 7 ,9, 7184, 2790, 6707, 2592, 6635, 2589,^MK059951_human_USA_NA_Oxford_NA_cell-culture_serot,AY720891_NA_NA_NA_Dresden_NA_NA_serotype_4,MK059955_human_USA_NA_Oxford_NA_cell-culture_serot, 1.02557420808246E-80, 1.44651128058618E-82, 2.70329104248871E-85, 4.53961155472329E-36, 1.14955481020615E-36, 6.14329618312573E-48,NS,NS, 9.12159237032029E-12,
 7,,,,,,,,LC732124_human_JPN_2016_Human-JPN-2016-JP14989_Chi[P],FJ755403_human_CHN_2006_Beijing-176-2006-CHN_NA_st,
 7,,,,,,,,LC732123_human_JPN_2016_Human-JPN-2016-JP14665_Chi[P],JN887820_human_KOR_2006_lhar-2011-kor_NA_stool_ser,
 7,,,,,,,,LC732122_human_JPN_2016_Human-JPN-2016-JP14641_Chi[P],AY720892_NA_NA_NA_Dresden_NA_NA_serotype_1,
 7,,,,,,,,LC694985_human_JPN_2019_NA_HAstV3-190610-Tokyo-201[P],,
 7,,,,,,,,MN444721_human_USA_2017_Hu-US-2017-CA-RGDS-1074_NA[P],,
 7,,,,,,,,MK296753_human_IRL_2018_Hu-HAstV3-2016-East-Irelan[P],,
 7,,,,,,,,MG571777_human_VEN_2015_NA_NA_stool_serotype_3[P],,
 7,,,,,,,,JF491430_human_RUS_2004_NA_Rus-Nsc04-H355_NA_serot,,
 7,,,,,,,,GU732187_human_RUS_2008_NA_Rus-Nsc08-3364_NA_serot,,
 7,,,,,,,,GU223905_human_RUS_2003_NA_Rus-Nsc03-H191_NA_serot,,

 8 ,10, 7182, 4012, 6654, 3813, 6633, 3792,^KF039912_NA_RUS_2005_NA_Rus-Nsc05-623_NA_serotype_,ON571594_human_CHN_2019_NA_2019-Fuzhou-26_feces_se,HM237363_NA_NA_NA_NA_Katano_NA_serotype_6, 7.33008540294734E-53, 8.71608853891539E-76, 7.92654680071309E-70, 9.87142995869147E-35, 2.22962070174809E-28, 9.06348909324209E-61,NS,NS, 9.12159237032029E-12,
 8,,,,,,,,OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_[P],KC342249_human_CHN_2012_NA_km1_stool-sample_seroty,GQ495608_human_CHN_2007_NA_192-BJ07-CHN_stool_sero
 8,,,,,,,,ON571598_human_CHN_2021_NA_2021-Fuzhou-37_feces_se[P],,MK059955_human_USA_NA_Oxford_NA_cell-culture_serot
 8,,,,,,,,OP432301_human_CHN_2022_NA_HAstV-4-QD-L-22019_NA_s[P],,MK059954_human_USA_NA_Oxford_NA_cell-culture_serot
 8,,,,,,,,OP432300_human_CHN_2022_NA_HAstV-4-QD-S-22022_NA_s[P],,
 8,,,,,,,,OP432299_human_CHN_2021_NA_HAstV-4-RC-21045_NA_ser[P],,
 8,,,,,,,,OP432298_human_CHN_2022_NA_HAstV-4-QD-S-22015_NA_s[P],,
 8,,,,,,,,OP432297_human_CHN_2022_NA_HAstV-4-QD-L-22001_NA_s[P],,
 8,,,,,,,,OP432295_human_CHN_2022_NA_HAstV-4-QD-F-22056_NA_s[P],,
 8,,,,,,,,OP432294_human_CHN_2022_NA_HAstV-4-QD-L-22040_NA_s[P],,
 8,,,,,,,,OP432293_human_CHN_2021_NA_HAstV-4-RC-21027_NA_ser[P],,
 8,,,,,,,,MT906855_human_BRA_2014_Hu-BRA-TO-26-2014_BRA-TO-2,,
 8,,,,,,,,MT906854_human_BRA_2015_Hu-BRA-TO-71-2015_BRA-TO-7,,
 8,,,,,,,,MT906853_human_BRA_2014_Hu-BRA-TO-207-2014_BRA-TO-,,
 8,,,,,,,,KF039913_NA_RUS_2010_NA_Rus-Nsc10-N358_NA_serotype,,
 8,,,,,,,,MK059952_human_USA_NA_Oxford_NA_cell-culture_serot,,
 8,,,,,,,,DQ344027_NA_CHN_NA_NA_Guangzhou_NA_serotype_4,,

 9 ,11, 7174, 4396, 6670, 4161, 6625, 4176,^MK059955_human_USA_NA_Oxford_NA_cell-culture_serot,Unknown (AY720891_NA_NA_NA_Dresden_NA_NA_serotype_4),JN887820_human_KOR_2006_lhar-2011-kor_NA_stool_ser, 1.20410740518524E-44, 3.03164295421806E-56,NS, 5.09936949349443E-37, 1.09454524086288E-17, 3.70876756308128E-58,NS,NS, 9.12159237032029E-12,
 9,,,,,,,,,Unknown(DQ070852_NA_BRA_NA_NA_Goiania-GO-12-95-Brazil_NA_s),FJ755403_human_CHN_2006_Beijing-176-2006-CHN_NA_st
 9,,,,,,,,,,KF211475_human_CHN_2010_NA_JZ_NA_serotype_1
 9,,,,,,,,,,AY720892_NA_NA_NA_Dresden_NA_NA_serotype_1

 10 ,12, 4422, 1, 4184, 0, 4202, 0,^AY720892_NA_NA_NA_Dresden_NA_NA_serotype_1,LC694988_human_JPN_2021_NA_HAstV1-210963-Tokyo-202,AY720891_NA_NA_NA_Dresden_NA_NA_serotype_4, 1.14961891590085E-45, 4.41230246414887E-52, 4.35565145467809E-36, 2.94902149119627E-35, 4.38526541361249E-21, 6.55651583771921E-67,NS,NS, 9.12159237032029E-12,
 10,,,,,,,,FJ755404_human_CHN_2007_Beijing-291-2007-CHN_NA_st[P],ON571597_human_CHN_2019_NA_2019-Pingtan-42_feces_s,
 10,,,,,,,,FJ755403_human_CHN_2006_Beijing-176-2006-CHN_NA_st,ON571596_human_CHN_2019_NA_2019-Fuzhou-306_feces_s,
 10,,,,,,,,KF211475_human_CHN_2010_NA_JZ_NA_serotype_1,LC694995_human_JPN_2020_NA_HAstV1-192642-Tokyo-202,
 10,,,,,,,,JN887820_human_KOR_2006_lhar-2011-kor_NA_stool_ser,LC694994_human_JPN_2020_NA_HAstV1-193055-Tokyo-202,
 10,,,,,,,,,LC694993_human_JPN_2020_NA_HAstV1-193061-Tokyo-202,
 10,,,,,,,,,LC694992_human_JPN_2021_NA_HAstV1-210628-Tokyo-202,
 10,,,,,,,,,LC694991_human_JPN_2021_NA_HAstV1-210764-Tokyo-202,
 10,,,,,,,,,LC694990_human_JPN_2018_NA_HAstV1-181937-Tokyo-201,
 10,,,,,,,,,LC694989_human_JPN_2021_NA_HAstV1-210956-Tokyo-202,
 10,,,,,,,,,LC694987_human_JPN_2021_NA_HAstV1-210984-Tokyo-202,
 10,,,,,,,,,LC694986_human_JPN_2022_NA_HAstV1-211185-Tokyo-202,
 10,,,,,,,,,MT832897_human_BRA_2015_MAstV-1-Hu-BRA-TO-161-2015,
 10,,,,,,,,,MT832896_human_BRA_2015_MAstV-1-Hu-BRA-TO-208-2015,
 10,,,,,,,,,MT832895_human_BRA_2015_MAstV-1-Hu-BRA-TO-171-2015,
 10,,,,,,,,,MT832894_human_BRA_2011_MAstV-1-Hu-BRA-TO-162-2011,
 10,,,,,,,,,MT832893_human_BRA_2015_MAstV-1-Hu-BRA-TO-160-2015,
 10,,,,,,,,,MT832892_human_BRA_2015_MAstV-1-Hu-BRA-TO-98-2015_,
 10,,,,,,,,,MN433704_human_USA_2013_Hu-US-2013-CA-RGDS-1071_NA,
 10,,,,,,,,,MN433703_human_USA_2013_Hu-US-2013-CA-RGDS-1070_NA,
 10,,,,,,,,,HQ398856_human_HUN_2010_Hu-Nyergesujfalu-HUN4520-2,

 11 ,13, 4882, 1, 4456, 0, 4474, 0,DQ070852_NA_BRA_NA_NA_Goiania-GO-12-95-Brazil_NA_s,Unknown (KC342249_human_CHN_2012_NA_km1_stool-sample_seroty),ON571597_human_CHN_2019_NA_2019-Pingtan-42_feces_s, 2.75275175126459E-43, 3.98683903339296E-51, 1.57345590741621E-31, 3.66983638847579E-12, 1.97923003969353E-13, 2.92634703214653E-63,NS,NS, 1.75490300180492E-07,
 11,,,,,,,,,Unknown(ON571594_human_CHN_2019_NA_2019-Fuzhou-26_feces_se),ON571596_human_CHN_2019_NA_2019-Fuzhou-306_feces_s
 11,,,,,,,,,Unknown(LC694997_human_JPN_2018_NA_HAstV1-181289-Tokyo-201),LC694995_human_JPN_2020_NA_HAstV1-192642-Tokyo-202
 11,,,,,,,,,Unknown(LC694996_human_JPN_2018_NA_HAstV1-181290-Tokyo-201),LC694994_human_JPN_2020_NA_HAstV1-193055-Tokyo-202
 11,,,,,,,,,Unknown(MW485040_human_KEN_2019_KLF-HAstV1-008-2019_NA_NA_),LC694993_human_JPN_2020_NA_HAstV1-193061-Tokyo-202
 11,,,,,,,,,Unknown(FJ755405_human_CHN_2007_Beijing-293-2007-CHN_NA_st),LC694992_human_JPN_2021_NA_HAstV1-210628-Tokyo-202
 11,,,,,,,,,Unknown(FJ755402_human_CHN_2005_Beijing-128-2005-CHN_NA_st),LC694991_human_JPN_2021_NA_HAstV1-210764-Tokyo-202
 11,,,,,,,,,Unknown(NC_030922_NA_IND_2004_NA_V1347_NA_serotype_1),LC694990_human_JPN_2018_NA_HAstV1-181937-Tokyo-201
 11,,,,,,,,,,LC694989_human_JPN_2021_NA_HAstV1-210956-Tokyo-202
 11,,,,,,,,,,LC694988_human_JPN_2021_NA_HAstV1-210963-Tokyo-202
 11,,,,,,,,,,LC694987_human_JPN_2021_NA_HAstV1-210984-Tokyo-202
 11,,,,,,,,,,LC694986_human_JPN_2022_NA_HAstV1-211185-Tokyo-202
 11,,,,,,,,,,MT832897_human_BRA_2015_MAstV-1-Hu-BRA-TO-161-2015
 11,,,,,,,,,,MT832896_human_BRA_2015_MAstV-1-Hu-BRA-TO-208-2015
 11,,,,,,,,,,MT832895_human_BRA_2015_MAstV-1-Hu-BRA-TO-171-2015
 11,,,,,,,,,,MT832894_human_BRA_2011_MAstV-1-Hu-BRA-TO-162-2011
 11,,,,,,,,,,MT832893_human_BRA_2015_MAstV-1-Hu-BRA-TO-160-2015
 11,,,,,,,,,,MT832892_human_BRA_2015_MAstV-1-Hu-BRA-TO-98-2015_
 11,,,,,,,,,,MN433704_human_USA_2013_Hu-US-2013-CA-RGDS-1071_NA
 11,,,,,,,,,,MN433703_human_USA_2013_Hu-US-2013-CA-RGDS-1070_NA
 11,,,,,,,,,,HQ398856_human_HUN_2010_Hu-Nyergesujfalu-HUN4520-2
 11,,,,,,,,,,MK059949_human_USA_NA_Oxford_NA_cell-culture_serot
 11,,,,,,,,,,L23513_NA_NA_NA_NA_Oxford_NA_serotype_1
 11,,,,,,,,,,Z25771_NA_NA_NA_NA_NA_NA_serotype_1

 12 ,15, 7177*, 4518, 6700*, 4301, 6628*, 4298,^MK059951_human_USA_NA_Oxford_NA_cell-culture_serot,KF039911_NA_RUS_2006_NA_Rus-Nsc06-1029_NA_serotype,MG571777_human_VEN_2015_NA_NA_stool_serotype_3, 3.18143288552548E-48,NS,NS, 1.25584963873542E-21, 6.66483023714781E-27, 1.04016330633398E-22,NS,NS, 9.12159237032029E-12,
 12,,,,,,,,JF491430_human_RUS_2004_NA_Rus-Nsc04-H355_NA_serot,MW485042_human_KEN_2019_KLF-HAstV2-005-2019_NA_NA_,LC732124_human_JPN_2016_Human-JPN-2016-JP14989_Chi
 12,,,,,,,,GU732187_human_RUS_2008_NA_Rus-Nsc08-3364_NA_serot,KC285152_human_RUS_2011_NA_HAstV-2-RUS-Novosibirsk,LC732123_human_JPN_2016_Human-JPN-2016-JP14665_Chi
 12,,,,,,,,GU223905_human_RUS_2003_NA_Rus-Nsc03-H191_NA_serot,,LC732122_human_JPN_2016_Human-JPN-2016-JP14641_Chi
 12,,,,,,,,,,LC694985_human_JPN_2019_NA_HAstV3-190610-Tokyo-201
 12,,,,,,,,,,MN444721_human_USA_2017_Hu-US-2017-CA-RGDS-1074_NA
 12,,,,,,,,,,MK296753_human_IRL_2018_Hu-HAstV3-2016-East-Irelan

 13 ,16, 5492, 5730, 5036, 5274, 5054, 5292,OP432296_human_CHN_2021_NA_HAstV-4-RC-21047_NA_ser,AY720891_NA_NA_NA_Dresden_NA_NA_serotype_4,ON571597_human_CHN_2019_NA_2019-Pingtan-42_feces_s, 1.62813380129272E-47, 5.43169709442976E-45,NS, 6.72002544394011E-15, 6.39245070518502E-14, 2.98077016876915E-16,NS,NS, 1.82431847406406E-11,
 13,,,,,,,,,OR371570_human_CHN_2022_HAstV-4-Fuzhou-2022-10_NA_,OQ630461_human_GIN_2021_NA_SEN-21-286-S1_Stool-Sam
 13,,,,,,,,,ON571598_human_CHN_2021_NA_2021-Fuzhou-37_feces_se,ON571596_human_CHN_2019_NA_2019-Fuzhou-306_feces_s
 13,,,,,,,,,OP432301_human_CHN_2022_NA_HAstV-4-QD-L-22019_NA_s,ON571594_human_CHN_2019_NA_2019-Fuzhou-26_feces_se
 13,,,,,,,,,OP432300_human_CHN_2022_NA_HAstV-4-QD-S-22022_NA_s,LC694997_human_JPN_2018_NA_HAstV1-181289-Tokyo-201
 13,,,,,,,,,OP432298_human_CHN_2022_NA_HAstV-4-QD-S-22015_NA_s,LC694996_human_JPN_2018_NA_HAstV1-181290-Tokyo-201
 13,,,,,,,,,OP432295_human_CHN_2022_NA_HAstV-4-QD-F-22056_NA_s,LC694995_human_JPN_2020_NA_HAstV1-192642-Tokyo-202
 13,,,,,,,,,OP432293_human_CHN_2021_NA_HAstV-4-RC-21027_NA_ser,LC694994_human_JPN_2020_NA_HAstV1-193055-Tokyo-202
 13,,,,,,,,,MT906855_human_BRA_2014_Hu-BRA-TO-26-2014_BRA-TO-2,LC694993_human_JPN_2020_NA_HAstV1-193061-Tokyo-202
 13,,,,,,,,,KF039913_NA_RUS_2010_NA_Rus-Nsc10-N358_NA_serotype,LC694992_human_JPN_2021_NA_HAstV1-210628-Tokyo-202
 13,,,,,,,,,KF039912_NA_RUS_2005_NA_Rus-Nsc05-623_NA_serotype_,LC694991_human_JPN_2021_NA_HAstV1-210764-Tokyo-202
 13,,,,,,,,,MK059952_human_USA_NA_Oxford_NA_cell-culture_serot,LC694990_human_JPN_2018_NA_HAstV1-181937-Tokyo-201
 13,,,,,,,,,DQ344027_NA_CHN_NA_NA_Guangzhou_NA_serotype_4,LC694989_human_JPN_2021_NA_HAstV1-210956-Tokyo-202
 13,,,,,,,,,,LC694988_human_JPN_2021_NA_HAstV1-210963-Tokyo-202
 13,,,,,,,,,,LC694987_human_JPN_2021_NA_HAstV1-210984-Tokyo-202
 13,,,,,,,,,,LC694986_human_JPN_2022_NA_HAstV1-211185-Tokyo-202
 13,,,,,,,,,,MT832897_human_BRA_2015_MAstV-1-Hu-BRA-TO-161-2015
 13,,,,,,,,,,MT832896_human_BRA_2015_MAstV-1-Hu-BRA-TO-208-2015
 13,,,,,,,,,,MT832895_human_BRA_2015_MAstV-1-Hu-BRA-TO-171-2015
 13,,,,,,,,,,MT832894_human_BRA_2011_MAstV-1-Hu-BRA-TO-162-2011
 13,,,,,,,,,,MT832893_human_BRA_2015_MAstV-1-Hu-BRA-TO-160-2015
 13,,,,,,,,,,MT832892_human_BRA_2015_MAstV-1-Hu-BRA-TO-98-2015_
 13,,,,,,,,,,MW485040_human_KEN_2019_KLF-HAstV1-008-2019_NA_NA_
 13,,,,,,,,,,MN433704_human_USA_2013_Hu-US-2013-CA-RGDS-1071_NA
 13,,,,,,,,,,MN433703_human_USA_2013_Hu-US-2013-CA-RGDS-1070_NA
 13,,,,,,,,,,HQ398856_human_HUN_2010_Hu-Nyergesujfalu-HUN4520-2
 13,,,,,,,,,,KC342249_human_CHN_2012_NA_km1_stool-sample_seroty
 13,,,,,,,,,,MK059949_human_USA_NA_Oxford_NA_cell-culture_serot
 13,,,,,,,,,,L23513_NA_NA_NA_NA_Oxford_NA_serotype_1
 13,,,,,,,,,,Z25771_NA_NA_NA_NA_NA_NA_serotype_1

