OR690931.1	MK059954.1	84.375	480	73	2	1	479	4328	4806	9.17e-136	470
OR670615.1	MK059954.1	85.045	555	74	7	1	549	4249	4800	7.94e-162	556
OR670614.1	MK059954.1	83.438	477	70	7	1	471	4327	4800	3.32e-125	435
OR670613.1	MK059954.1	83.857	477	68	7	1	471	4327	4800	1.54e-128	446
OR670612.1	MK059954.1	87.899	595	72	0	1	595	4249	4843	0.0	701
OR670611.1	MK059954.1	87.448	478	60	0	1	478	4327	4804	3.19e-160	551
OR670610.1	MK059954.1	88.285	478	56	0	1	478	4327	4804	6.81e-167	573
OR670609.1	MK059954.1	84.368	467	66	4	1	462	4327	4791	3.31e-130	451
OR670608.1	MK059954.1	84.452	611	88	4	1	606	4253	4861	1.84e-173	595
OR670607.1	MK059954.1	84.452	611	88	4	1	606	4253	4861	1.84e-173	595
OR670606.1	MK059954.1	84.407	481	73	2	1	480	4327	4806	2.55e-136	472
OR670605.1	MK059954.1	84.407	481	73	2	1	480	4327	4806	2.55e-136	472
OR670604.1	MK059954.1	86.165	571	75	4	1	569	4250	4818	4.77e-179	614
OR873548.1	MK059954.1	83.507	576	89	1	1	576	4328	4897	1.39e-154	532
OR873547.1	MK059954.1	83.333	576	90	1	1	576	4328	4897	6.46e-153	527
OR873546.1	MK059954.1	83.333	576	90	1	1	576	4328	4897	6.46e-153	527
OR873545.1	MK059954.1	84.413	571	85	3	1	569	4328	4896	2.26e-162	558
OR873544.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873543.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873542.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873541.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873540.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873539.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873538.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873537.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873536.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873535.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873534.1	MK059954.1	84.211	570	88	2	1	569	4328	4896	1.05e-160	553
OR873533.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873532.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873531.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873530.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873529.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873528.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873527.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873526.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873525.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873524.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873523.1	MK059954.1	84.737	570	85	2	1	569	4328	4896	1.05e-165	569
OR873522.1	MK059954.1	84.386	570	87	2	1	569	4328	4896	2.26e-162	558
OR873521.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873520.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873519.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873518.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873517.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873516.1	MK059954.1	84.561	570	86	2	1	569	4328	4896	4.87e-164	564
OR873515.1	MK059954.1	76.923	156	34	2	44	198	3686	3840	7.58e-21	87.9
OR873514.1	MK059954.1	76.923	156	34	2	44	198	3686	3840	7.58e-21	87.9
OR873485.1	MK059954.1	85.387	349	49	2	1	348	3640	3987	4.12e-103	361
OR873484.1	MK059954.1	85.673	349	48	2	1	348	3640	3987	8.85e-105	366
OR873483.1	MK059954.1	85.673	349	48	2	1	348	3640	3987	8.85e-105	366
OR873482.1	MK059954.1	82.235	349	60	2	1	348	3640	3987	9.11e-85	300
OR873481.1	MK059954.1	82.235	349	60	2	1	348	3640	3987	9.11e-85	300
OR873480.1	MK059954.1	82.808	349	58	2	1	348	3640	3987	4.21e-88	311
OR873479.1	MK059954.1	83.381	349	56	2	1	348	3640	3987	1.94e-91	322
OR873478.1	MK059954.1	83.381	349	56	2	1	348	3640	3987	1.94e-91	322
OR873477.1	MK059954.1	82.857	350	56	4	1	348	3640	3987	4.21e-88	311
OR873476.1	MK059954.1	83.143	350	55	4	1	348	3640	3987	9.04e-90	316
OR873475.1	MK059954.1	82.857	350	56	4	1	348	3640	3987	4.21e-88	311
OR873474.1	MK059954.1	82.857	350	56	4	1	348	3640	3987	4.21e-88	311
OR873473.1	MK059954.1	82.857	350	56	4	1	348	3640	3987	4.21e-88	311
OR873472.1	MK059954.1	82.857	350	56	4	1	348	3640	3987	4.21e-88	311
OR873471.1	MK059954.1	82.857	350	56	4	1	348	3640	3987	4.21e-88	311
OR873470.1	MK059954.1	82.857	350	56	4	1	348	3640	3987	4.21e-88	311
OR873469.1	MK059954.1	82.571	350	57	4	1	348	3640	3987	1.96e-86	305
OR873468.1	MK059954.1	82.571	350	57	4	1	348	3640	3987	1.96e-86	305
OR873467.1	MK059954.1	86.246	349	46	2	1	348	3640	3987	4.09e-108	377
OR792802.1	MK059954.1	81.537	5595	974	46	2	5568	13	5576	0.0	4554
OR792802.1	MK059954.1	76.027	438	60	31	6350	6780	6346	6745	5.38e-49	185
OR448832.1	MK059954.1	80.696	5947	1072	66	59	5964	83	5994	0.0	4553
OR448832.1	MK059954.1	95.413	109	1	1	6626	6734	6638	6742	1.50e-44	171
OR448832.1	MK059954.1	83.537	164	18	7	6308	6468	6347	6504	9.08e-37	145
OR448831.1	MK059954.1	83.272	2983	493	6	2537	5516	2484	5463	0.0	2739
OR448831.1	MK059954.1	80.210	2385	437	28	16	2381	2	2370	0.0	1757
OR448831.1	MK059954.1	96.078	102	4	0	6672	6773	6640	6741	1.95e-43	167
OR448830.1	MK059954.1	81.285	5509	967	46	28	5512	1	5469	0.0	4403
OR448830.1	MK059954.1	93.913	115	3	2	6687	6801	6632	6742	1.52e-44	171
OQ198437.1	MK059954.1	81.612	3225	573	19	2057	5271	2478	5692	0.0	2652
OQ198437.1	MK059954.1	80.529	1890	356	11	1	1884	464	2347	0.0	1441
OQ198436.1	MK059954.1	81.328	3224	585	17	2025	5240	2478	5692	0.0	2603
OQ198436.1	MK059954.1	80.734	1853	345	11	6	1852	501	2347	0.0	1434
OQ198435.1	MK059954.1	82.624	2912	495	11	2472	5378	2478	5383	0.0	2564
OQ198435.1	MK059954.1	80.618	2265	419	16	45	2299	93	2347	0.0	1733
OQ198435.1	MK059954.1	97.000	100	2	1	5811	5909	6638	6737	1.70e-43	167
OQ198434.1	MK059954.1	83.394	2728	441	12	2507	5228	2478	5199	0.0	2518
OQ198434.1	MK059954.1	80.802	2344	431	18	1	2334	13	2347	0.0	1818
OQ198434.1	MK059954.1	74.272	412	101	4	5365	5775	5285	5692	1.50e-44	171
OQ198433.1	MK059954.1	81.842	2704	475	15	2959	5654	2997	5692	0.0	2259
OQ198433.1	MK059954.1	81.162	2272	414	14	2	2266	83	2347	0.0	1812
OQ198433.1	MK059954.1	77.605	451	95	4	2439	2886	2478	2925	4.92e-74	268
OQ198432.1	MK059954.1	81.297	3224	585	17	2441	5655	2478	5692	0.0	2597
OQ198432.1	MK059954.1	81.047	2274	416	14	1	2268	83	2347	0.0	1797
OQ198431.1	MK059954.1	81.908	2819	496	14	2797	5608	2881	5692	0.0	2368
OQ198431.1	MK059954.1	81.147	2180	392	18	1	2171	178	2347	0.0	1731
OQ198431.1	MK059954.1	77.925	453	94	4	2344	2793	2478	2927	8.05e-77	278
OQ198430.1	MK059954.1	82.035	3223	561	17	2507	5720	2479	5692	0.0	2728
OQ198430.1	MK059954.1	80.649	2341	434	16	1	2333	18	2347	0.0	1796
OQ198429.1	MK059954.1	81.100	2381	431	17	2247	4618	3322	5692	0.0	1886
OQ198429.1	MK059954.1	80.201	1596	297	12	45	1630	73	1659	0.0	1179
OQ198429.1	MK059954.1	84.974	579	85	2	1661	2238	2692	3269	1.06e-169	586
OQ198429.1	MK059954.1	97.059	102	2	1	5591	5691	6638	6739	1.26e-44	171
OQ198428.1	MK059954.1	81.689	2818	504	12	2443	5254	2881	5692	0.0	2335
OQ198428.1	MK059954.1	80.448	1877	353	12	6	1872	501	2373	0.0	1421
OQ198428.1	MK059954.1	79.062	320	67	0	2025	2344	2478	2797	1.31e-59	220
OQ198427.1	MK059954.1	81.308	3226	581	21	2230	5444	2478	5692	0.0	2597
OQ198427.1	MK059954.1	82.320	888	152	5	1172	2057	1463	2347	0.0	765
OQ198427.1	MK059954.1	81.529	628	110	6	1	626	178	801	1.98e-147	512
OQ198427.1	MK059954.1	80.380	316	58	4	635	948	926	1239	1.33e-64	237
OQ633093.1	MK059954.1	78.212	1253	252	19	1	1241	4328	5571	0.0	782
OQ633093.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OQ633092.1	MK059954.1	78.675	1374	273	18	1	1364	4328	5691	0.0	896
ON886355.1	MK059954.1	83.333	504	78	6	1	501	3658	4158	5.75e-133	460
ON886354.1	MK059954.1	82.625	518	86	4	1	516	3643	4158	2.76e-131	455
ON886353.1	MK059954.1	82.819	518	85	4	1	516	3643	4158	5.93e-133	460
ON886352.1	MK059954.1	83.579	542	87	2	1	541	3610	4150	7.89e-147	507
ON886351.1	MK059954.1	82.852	554	91	4	1	552	3607	4158	6.27e-143	494
ON886350.1	MK059954.1	83.213	554	89	4	1	552	3607	4158	2.90e-146	505
ON886348.1	MK059954.1	83.029	548	89	4	1	546	3607	4152	6.20e-143	494
ON886347.1	MK059954.1	81.867	557	97	4	1	555	3604	4158	1.37e-134	466
ON886344.1	MK059954.1	82.278	553	94	4	1	551	3604	4154	2.27e-137	475
ON886343.1	MK059954.1	82.299	548	93	4	1	546	3604	4149	2.90e-136	472
ON886337.1	MK059954.1	83.935	554	85	4	1	552	3598	4149	6.18e-153	527
ON886336.1	MK059954.1	83.156	564	89	6	1	561	3598	4158	6.33e-148	510
ON886335.1	MK059954.1	82.226	557	95	4	1	555	3598	4152	6.35e-138	477
ON886334.1	MK059954.1	87.500	552	69	0	1	552	3598	4149	0.0	638
ON886333.1	MK059954.1	82.624	564	94	4	3	564	3597	4158	1.78e-143	496
ON886331.1	MK059954.1	82.990	582	93	6	1	579	3580	4158	3.02e-151	521
ON886330.1	MK059954.1	82.960	581	95	4	1	579	3580	4158	3.02e-151	521
ON979523.1	MK059954.1	82.536	3218	542	18	2391	5598	2485	5692	0.0	2811
ON979523.1	MK059954.1	80.629	2256	403	27	2	2237	132	2373	0.0	1714
ON979523.1	MK059954.1	91.667	72	3	3	6571	6640	6638	6708	2.54e-22	97.1
ON979522.1	MK059954.1	82.443	3218	545	18	2397	5604	2485	5692	0.0	2795
ON979522.1	MK059954.1	80.629	2256	403	27	8	2243	132	2373	0.0	1714
ON979521.1	MK059954.1	82.795	3220	530	21	2394	5601	2485	5692	0.0	2856
ON979521.1	MK059954.1	80.169	2254	414	26	6	2240	134	2373	0.0	1655
ON979521.1	MK059954.1	76.440	191	39	6	6261	6448	6349	6536	7.03e-23	99.0
OP482094.1	MK059954.1	83.104	3131	500	27	2521	5635	2485	5602	0.0	2824
OP482094.1	MK059954.1	79.849	2392	438	34	1	2367	1	2373	0.0	1707
OP482094.1	MK059954.1	95.455	110	1	1	6688	6797	6637	6742	4.20e-45	172
OP482094.1	MK059954.1	81.595	163	23	6	6371	6531	6347	6504	9.23e-32	128
OP482093.1	MK059954.1	83.104	3131	500	27	2521	5635	2485	5602	0.0	2824
OP482093.1	MK059954.1	79.849	2392	438	34	1	2367	1	2373	0.0	1707
OP482093.1	MK059954.1	95.455	110	1	1	6688	6797	6637	6742	4.20e-45	172
OP482093.1	MK059954.1	81.595	163	23	6	6371	6531	6347	6504	9.23e-32	128
ON669289.1	MK059954.1	79.443	287	59	0	3	289	1181	1467	6.05e-56	204
ON669288.1	MK059954.1	79.443	287	59	0	3	289	1181	1467	6.05e-56	204
ON669287.1	MK059954.1	79.443	287	59	0	3	289	1181	1467	6.05e-56	204
ON669286.1	MK059954.1	79.443	287	59	0	3	289	1181	1467	6.05e-56	204
ON669285.1	MK059954.1	79.094	287	60	0	3	289	1181	1467	2.81e-54	198
ON669284.1	MK059954.1	79.443	287	59	0	3	289	1181	1467	6.05e-56	204
OQ110736.1	MK059954.1	83.259	3130	497	25	2485	5599	2485	5602	0.0	2852
OQ110736.1	MK059954.1	80.035	2304	428	24	47	2331	83	2373	0.0	1677
OQ110736.1	MK059954.1	81.595	163	23	6	6335	6495	6347	6504	9.13e-32	128
OQ110736.1	MK059954.1	95.833	72	1	1	6652	6723	6637	6706	7.11e-28	115
OQ110735.1	MK059954.1	83.259	3130	497	25	2485	5599	2485	5602	0.0	2852
OQ110735.1	MK059954.1	80.035	2304	428	24	47	2331	83	2373	0.0	1677
OQ110735.1	MK059954.1	81.595	163	23	6	6335	6495	6347	6504	9.13e-32	128
OQ110735.1	MK059954.1	95.833	72	1	1	6652	6723	6637	6706	7.11e-28	115
OQ110734.1	MK059954.1	83.259	3130	497	25	2482	5596	2485	5602	0.0	2852
OQ110734.1	MK059954.1	80.035	2304	428	24	44	2328	83	2373	0.0	1677
OQ110734.1	MK059954.1	81.595	163	23	6	6332	6492	6347	6504	9.13e-32	128
OQ110734.1	MK059954.1	95.833	72	0	3	6649	6719	6637	6706	2.56e-27	113
OQ110733.1	MK059954.1	83.259	3130	497	25	2478	5592	2485	5602	0.0	2852
OQ110733.1	MK059954.1	80.035	2304	428	24	40	2324	83	2373	0.0	1677
OQ110733.1	MK059954.1	81.595	163	23	6	6328	6488	6347	6504	9.12e-32	128
OQ110733.1	MK059954.1	93.056	72	1	2	6645	6714	6637	6706	5.52e-24	102
OQ110732.1	MK059954.1	83.259	3130	497	25	2484	5598	2485	5602	0.0	2852
OQ110732.1	MK059954.1	80.035	2304	428	24	46	2330	83	2373	0.0	1677
OQ110732.1	MK059954.1	81.595	163	23	6	6334	6494	6347	6504	9.13e-32	128
OQ110732.1	MK059954.1	95.833	72	1	1	6651	6722	6637	6706	7.10e-28	115
OQ110731.1	MK059954.1	83.259	3130	497	25	2480	5594	2485	5602	0.0	2852
OQ110731.1	MK059954.1	80.035	2304	428	24	42	2326	83	2373	0.0	1677
OQ110731.1	MK059954.1	81.595	163	23	6	6330	6490	6347	6504	9.12e-32	128
OQ110731.1	MK059954.1	98.361	61	0	1	6647	6707	6637	6696	4.27e-25	106
MT981054.1	MK059954.1	86.574	216	29	0	1	216	4508	4723	1.26e-66	239
MT981053.1	MK059954.1	86.301	219	30	0	2	220	4505	4723	1.26e-66	239
MT981052.1	MK059954.1	87.442	215	27	0	1	215	4509	4723	2.05e-69	248
OP524613.1	MK059954.1	84.561	1276	191	6	1	1273	3634	4906	0.0	1260
OP524612.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524611.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524610.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524609.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524608.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524607.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524606.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524605.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524604.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524603.1	MK059954.1	84.326	1276	194	6	1	1273	3634	4906	0.0	1243
OP524602.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524601.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524600.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524599.1	MK059954.1	84.404	1276	193	6	1	1273	3634	4906	0.0	1249
OP524592.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524591.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524590.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524589.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524588.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524587.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524586.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524585.1	MK059954.1	82.051	351	59	4	2	350	3640	3988	1.18e-83	296
OP524584.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524583.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524582.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524581.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524580.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OP524579.1	MK059954.1	82.286	350	60	2	2	350	3640	3988	2.55e-85	302
OM468719.1	MK059954.1	80.130	1077	206	7	1	1073	4328	5400	0.0	797
OM468719.1	MK059954.1	76.500	200	43	3	1993	2192	6336	6531	1.49e-25	106
OM468718.1	MK059954.1	79.016	1158	235	7	1	1154	4328	5481	0.0	785
OM468717.1	MK059954.1	78.756	1158	238	7	1	1154	4328	5481	0.0	769
OM468716.1	MK059954.1	77.933	1287	266	17	1	1278	4328	5605	0.0	787
OM468715.1	MK059954.1	78.352	1141	237	9	1	1136	4328	5463	0.0	730
OM468714.1	MK059954.1	78.649	1288	253	20	1	1276	4328	5605	0.0	835
OM468714.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468713.1	MK059954.1	78.660	1284	253	19	1	1272	4328	5602	0.0	833
OM468713.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468712.1	MK059954.1	77.899	1285	261	21	1	1272	4328	5602	0.0	778
OM468712.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468711.1	MK059954.1	78.045	1289	259	22	1	1276	4328	5605	0.0	791
OM468711.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468710.1	MK059954.1	75.784	1689	362	40	1	1664	4328	5994	0.0	809
OM468710.1	MK059954.1	82.209	163	22	6	2008	2168	6347	6504	6.83e-34	134
OM468709.1	MK059954.1	78.054	1285	259	21	1	1272	4328	5602	0.0	789
OM468709.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468708.1	MK059954.1	78.054	1285	259	21	1	1272	4328	5602	0.0	789
OM468708.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468707.1	MK059954.1	78.054	1285	259	21	1	1272	4328	5602	0.0	789
OM468707.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468706.1	MK059954.1	78.054	1285	259	21	1	1272	4328	5602	0.0	789
OM468706.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468705.1	MK059954.1	78.054	1285	259	21	1	1272	4328	5602	0.0	789
OM468705.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468704.1	MK059954.1	78.054	1285	259	21	1	1272	4328	5602	0.0	789
OM468704.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468703.1	MK059954.1	78.054	1285	259	21	1	1272	4328	5602	0.0	789
OM468703.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468702.1	MK059954.1	78.054	1285	259	21	1	1272	4328	5602	0.0	789
OM468702.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468701.1	MK059954.1	78.132	1285	258	21	1	1272	4328	5602	0.0	795
OM468701.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468700.1	MK059954.1	78.193	1284	259	19	1	1272	4328	5602	0.0	800
OM468700.1	MK059954.1	81.595	163	23	6	2008	2168	6347	6504	3.18e-32	128
OM468699.1	MK059954.1	76.021	1689	358	40	1	1664	4328	5994	0.0	832
OM468698.1	MK059954.1	78.037	1284	261	19	1	1272	4328	5602	0.0	789
OM468698.1	MK059954.1	82.209	163	22	6	2008	2168	6347	6504	6.83e-34	134
OM468697.1	MK059954.1	77.960	1284	262	19	1	1272	4328	5602	0.0	784
OM468697.1	MK059954.1	82.209	163	22	6	2008	2168	6347	6504	6.83e-34	134
OM468696.1	MK059954.1	78.037	1284	261	19	1	1272	4328	5602	0.0	789
OM468696.1	MK059954.1	82.209	163	22	6	2008	2168	6347	6504	6.83e-34	134
OM468695.1	MK059954.1	75.903	1689	360	40	1	1664	4328	5994	0.0	821
OM468695.1	MK059954.1	82.209	163	22	6	2008	2168	6347	6504	6.83e-34	134
OM468694.1	MK059954.1	78.037	1284	261	19	1	1272	4328	5602	0.0	789
OM468694.1	MK059954.1	82.209	163	22	6	2008	2168	6347	6504	6.83e-34	134
OM468693.1	MK059954.1	76.363	1688	354	38	1	1664	4328	5994	0.0	865
OM468693.1	MK059954.1	82.209	163	22	6	2008	2168	6347	6504	6.83e-34	134
OM468692.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468691.1	MK059954.1	78.644	1077	222	7	1	1073	4328	5400	0.0	708
OM468690.1	MK059954.1	79.262	1138	232	4	1	1136	4328	5463	0.0	791
OM468689.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468688.1	MK059954.1	79.174	1138	233	4	1	1136	4328	5463	0.0	785
OM468687.1	MK059954.1	79.535	1075	216	4	1	1073	4328	5400	0.0	763
OM468686.1	MK059954.1	78.070	1140	242	8	1	1136	4328	5463	0.0	713
OM468685.1	MK059954.1	79.814	1075	213	4	1	1073	4328	5400	0.0	780
OM468684.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468683.1	MK059954.1	78.737	1077	221	8	1	1073	4328	5400	0.0	713
OM468682.1	MK059954.1	79.814	1075	213	4	1	1073	4328	5400	0.0	780
OM468681.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468680.1	MK059954.1	79.814	1075	213	4	1	1073	4328	5400	0.0	780
OM468679.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468678.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468677.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468676.1	MK059954.1	80.000	1075	211	4	1	1073	4328	5400	0.0	791
OM468675.1	MK059954.1	79.628	1075	215	4	1	1073	4328	5400	0.0	769
OM468674.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468673.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468672.1	MK059954.1	79.907	1075	212	4	1	1073	4328	5400	0.0	785
OM468671.1	MK059954.1	79.814	1075	213	4	1	1073	4328	5400	0.0	780
OM468670.1	MK059954.1	80.412	1261	229	11	1	1255	4328	5576	0.0	944
OM468670.1	MK059954.1	78.974	195	35	1	2037	2231	6346	6534	3.22e-32	128
OM468669.1	MK059954.1	80.048	1258	239	7	1	1255	4328	5576	0.0	922
OM468669.1	MK059954.1	78.974	195	35	5	2037	2231	6346	6534	3.22e-32	128
OM468668.1	MK059954.1	80.286	1258	236	7	1	1255	4328	5576	0.0	939
OM468668.1	MK059954.1	78.974	195	35	5	2037	2231	6346	6534	3.22e-32	128
OM468667.1	MK059954.1	80.203	1278	239	7	1	1274	4328	5595	0.0	946
OM468667.1	MK059954.1	77.949	195	37	3	2037	2231	6346	6534	6.98e-29	117
OM468666.1	MK059954.1	80.282	1278	238	7	1	1274	4328	5595	0.0	952
OM468666.1	MK059954.1	77.835	194	37	3	2038	2231	6347	6534	2.51e-28	115
OM468665.1	MK059954.1	80.282	1278	238	7	1	1274	4328	5595	0.0	952
